gid;nom;x_min;y_min;x_max;y_max;url
1908;18520_51690_5cm_CC46;1852000;5169000;1852500;5169500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18520_51690_5cm_CC46.tif
1909;18525_51690_5cm_CC46;1852500;5169000;1853000;5169500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18525_51690_5cm_CC46.tif
1910;18530_51690_5cm_CC46;1853000;5169000;1853500;5169500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18530_51690_5cm_CC46.tif
1911;18535_51690_5cm_CC46;1853500;5169000;1854000;5169500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18535_51690_5cm_CC46.tif
1912;18540_51690_5cm_CC46;1854000;5169000;1854500;5169500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18540_51690_5cm_CC46.tif
1913;18545_51690_5cm_CC46;1854500;5169000;1855000;5169500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18545_51690_5cm_CC46.tif
1914;18550_51690_5cm_CC46;1855000;5169000;1855500;5169500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18550_51690_5cm_CC46.tif
1915;18555_51690_5cm_CC46;1855500;5169000;1856000;5169500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18555_51690_5cm_CC46.tif
1916;18370_51685_5cm_CC46;1837000;5168500;1837500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18370_51685_5cm_CC46.tif
1917;18375_51685_5cm_CC46;1837500;5168500;1838000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18375_51685_5cm_CC46.tif
1918;18380_51685_5cm_CC46;1838000;5168500;1838500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18380_51685_5cm_CC46.tif
1919;18385_51685_5cm_CC46;1838500;5168500;1839000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18385_51685_5cm_CC46.tif
1920;18390_51685_5cm_CC46;1839000;5168500;1839500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18390_51685_5cm_CC46.tif
1921;18395_51685_5cm_CC46;1839500;5168500;1840000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18395_51685_5cm_CC46.tif
1922;18400_51685_5cm_CC46;1840000;5168500;1840500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18400_51685_5cm_CC46.tif
1923;18405_51685_5cm_CC46;1840500;5168500;1841000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18405_51685_5cm_CC46.tif
1924;18410_51685_5cm_CC46;1841000;5168500;1841500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18410_51685_5cm_CC46.tif
1925;18415_51685_5cm_CC46;1841500;5168500;1842000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18415_51685_5cm_CC46.tif
1926;18420_51685_5cm_CC46;1842000;5168500;1842500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18420_51685_5cm_CC46.tif
1927;18425_51685_5cm_CC46;1842500;5168500;1843000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18425_51685_5cm_CC46.tif
1928;18430_51685_5cm_CC46;1843000;5168500;1843500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18430_51685_5cm_CC46.tif
1929;18435_51685_5cm_CC46;1843500;5168500;1844000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18435_51685_5cm_CC46.tif
1930;18440_51685_5cm_CC46;1844000;5168500;1844500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18440_51685_5cm_CC46.tif
1931;18445_51685_5cm_CC46;1844500;5168500;1845000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18445_51685_5cm_CC46.tif
1932;18450_51685_5cm_CC46;1845000;5168500;1845500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18450_51685_5cm_CC46.tif
1933;18455_51685_5cm_CC46;1845500;5168500;1846000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18455_51685_5cm_CC46.tif
1934;18460_51685_5cm_CC46;1846000;5168500;1846500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18460_51685_5cm_CC46.tif
1935;18465_51685_5cm_CC46;1846500;5168500;1847000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18465_51685_5cm_CC46.tif
1936;18470_51685_5cm_CC46;1847000;5168500;1847500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18470_51685_5cm_CC46.tif
1937;18475_51685_5cm_CC46;1847500;5168500;1848000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18475_51685_5cm_CC46.tif
1938;18480_51685_5cm_CC46;1848000;5168500;1848500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18480_51685_5cm_CC46.tif
1939;18485_51685_5cm_CC46;1848500;5168500;1849000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18485_51685_5cm_CC46.tif
1940;18490_51685_5cm_CC46;1849000;5168500;1849500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18490_51685_5cm_CC46.tif
1941;18495_51685_5cm_CC46;1849500;5168500;1850000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18495_51685_5cm_CC46.tif
1942;18500_51685_5cm_CC46;1850000;5168500;1850500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18500_51685_5cm_CC46.tif
1943;18505_51685_5cm_CC46;1850500;5168500;1851000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18505_51685_5cm_CC46.tif
1944;18510_51685_5cm_CC46;1851000;5168500;1851500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18510_51685_5cm_CC46.tif
1945;18515_51685_5cm_CC46;1851500;5168500;1852000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18515_51685_5cm_CC46.tif
1946;18520_51685_5cm_CC46;1852000;5168500;1852500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18520_51685_5cm_CC46.tif
1947;18525_51685_5cm_CC46;1852500;5168500;1853000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18525_51685_5cm_CC46.tif
1948;18530_51685_5cm_CC46;1853000;5168500;1853500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18530_51685_5cm_CC46.tif
1949;18535_51685_5cm_CC46;1853500;5168500;1854000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18535_51685_5cm_CC46.tif
1950;18540_51685_5cm_CC46;1854000;5168500;1854500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18540_51685_5cm_CC46.tif
1951;18545_51685_5cm_CC46;1854500;5168500;1855000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18545_51685_5cm_CC46.tif
1952;18550_51685_5cm_CC46;1855000;5168500;1855500;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18550_51685_5cm_CC46.tif
1953;18555_51685_5cm_CC46;1855500;5168500;1856000;5169000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18555_51685_5cm_CC46.tif
1954;18370_51680_5cm_CC46;1837000;5168000;1837500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18370_51680_5cm_CC46.tif
1955;18375_51680_5cm_CC46;1837500;5168000;1838000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18375_51680_5cm_CC46.tif
1956;18380_51680_5cm_CC46;1838000;5168000;1838500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18380_51680_5cm_CC46.tif
1957;18385_51680_5cm_CC46;1838500;5168000;1839000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18385_51680_5cm_CC46.tif
1958;18390_51680_5cm_CC46;1839000;5168000;1839500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18390_51680_5cm_CC46.tif
1959;18395_51680_5cm_CC46;1839500;5168000;1840000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18395_51680_5cm_CC46.tif
1960;18400_51680_5cm_CC46;1840000;5168000;1840500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18400_51680_5cm_CC46.tif
1961;18405_51680_5cm_CC46;1840500;5168000;1841000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18405_51680_5cm_CC46.tif
1962;18410_51680_5cm_CC46;1841000;5168000;1841500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18410_51680_5cm_CC46.tif
1963;18415_51680_5cm_CC46;1841500;5168000;1842000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18415_51680_5cm_CC46.tif
1964;18420_51680_5cm_CC46;1842000;5168000;1842500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18420_51680_5cm_CC46.tif
1965;18425_51680_5cm_CC46;1842500;5168000;1843000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18425_51680_5cm_CC46.tif
1966;18430_51680_5cm_CC46;1843000;5168000;1843500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18430_51680_5cm_CC46.tif
1967;18435_51680_5cm_CC46;1843500;5168000;1844000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18435_51680_5cm_CC46.tif
1968;18440_51680_5cm_CC46;1844000;5168000;1844500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18440_51680_5cm_CC46.tif
1969;18445_51680_5cm_CC46;1844500;5168000;1845000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18445_51680_5cm_CC46.tif
1970;18450_51680_5cm_CC46;1845000;5168000;1845500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18450_51680_5cm_CC46.tif
1971;18455_51680_5cm_CC46;1845500;5168000;1846000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18455_51680_5cm_CC46.tif
1972;18460_51680_5cm_CC46;1846000;5168000;1846500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18460_51680_5cm_CC46.tif
1973;18465_51680_5cm_CC46;1846500;5168000;1847000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18465_51680_5cm_CC46.tif
1974;18470_51680_5cm_CC46;1847000;5168000;1847500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18470_51680_5cm_CC46.tif
1975;18475_51680_5cm_CC46;1847500;5168000;1848000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18475_51680_5cm_CC46.tif
1976;18480_51680_5cm_CC46;1848000;5168000;1848500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18480_51680_5cm_CC46.tif
1977;18485_51680_5cm_CC46;1848500;5168000;1849000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18485_51680_5cm_CC46.tif
1978;18490_51680_5cm_CC46;1849000;5168000;1849500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18490_51680_5cm_CC46.tif
1979;18495_51680_5cm_CC46;1849500;5168000;1850000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18495_51680_5cm_CC46.tif
1980;18500_51680_5cm_CC46;1850000;5168000;1850500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18500_51680_5cm_CC46.tif
1981;18505_51680_5cm_CC46;1850500;5168000;1851000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18505_51680_5cm_CC46.tif
1982;18510_51680_5cm_CC46;1851000;5168000;1851500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18510_51680_5cm_CC46.tif
1983;18515_51680_5cm_CC46;1851500;5168000;1852000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18515_51680_5cm_CC46.tif
1984;18520_51680_5cm_CC46;1852000;5168000;1852500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18520_51680_5cm_CC46.tif
1985;18525_51680_5cm_CC46;1852500;5168000;1853000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18525_51680_5cm_CC46.tif
1986;18530_51680_5cm_CC46;1853000;5168000;1853500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18530_51680_5cm_CC46.tif
1987;18535_51680_5cm_CC46;1853500;5168000;1854000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18535_51680_5cm_CC46.tif
1988;18540_51680_5cm_CC46;1854000;5168000;1854500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18540_51680_5cm_CC46.tif
1989;18545_51680_5cm_CC46;1854500;5168000;1855000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18545_51680_5cm_CC46.tif
1990;18550_51680_5cm_CC46;1855000;5168000;1855500;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18550_51680_5cm_CC46.tif
1991;18555_51680_5cm_CC46;1855500;5168000;1856000;5168500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18555_51680_5cm_CC46.tif
1992;18370_51675_5cm_CC46;1837000;5167500;1837500;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18370_51675_5cm_CC46.tif
1993;18375_51675_5cm_CC46;1837500;5167500;1838000;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18375_51675_5cm_CC46.tif
1994;18380_51675_5cm_CC46;1838000;5167500;1838500;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18380_51675_5cm_CC46.tif
1995;18385_51675_5cm_CC46;1838500;5167500;1839000;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18385_51675_5cm_CC46.tif
1996;18390_51675_5cm_CC46;1839000;5167500;1839500;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18390_51675_5cm_CC46.tif
1997;18395_51675_5cm_CC46;1839500;5167500;1840000;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18395_51675_5cm_CC46.tif
1998;18400_51675_5cm_CC46;1840000;5167500;1840500;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18400_51675_5cm_CC46.tif
1999;18405_51675_5cm_CC46;1840500;5167500;1841000;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18405_51675_5cm_CC46.tif
2000;18410_51675_5cm_CC46;1841000;5167500;1841500;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18410_51675_5cm_CC46.tif
2014;18480_51675_5cm_CC46;1848000;5167500;1848500;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18480_51675_5cm_CC46.tif
2015;18485_51675_5cm_CC46;1848500;5167500;1849000;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18485_51675_5cm_CC46.tif
2016;18490_51675_5cm_CC46;1849000;5167500;1849500;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18490_51675_5cm_CC46.tif
2017;18495_51675_5cm_CC46;1849500;5167500;1850000;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18495_51675_5cm_CC46.tif
2018;18500_51675_5cm_CC46;1850000;5167500;1850500;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18500_51675_5cm_CC46.tif
2019;18505_51675_5cm_CC46;1850500;5167500;1851000;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18505_51675_5cm_CC46.tif
2020;18510_51675_5cm_CC46;1851000;5167500;1851500;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18510_51675_5cm_CC46.tif
2021;18515_51675_5cm_CC46;1851500;5167500;1852000;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18515_51675_5cm_CC46.tif
2022;18520_51675_5cm_CC46;1852000;5167500;1852500;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18520_51675_5cm_CC46.tif
2023;18525_51675_5cm_CC46;1852500;5167500;1853000;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18525_51675_5cm_CC46.tif
2024;18530_51675_5cm_CC46;1853000;5167500;1853500;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18530_51675_5cm_CC46.tif
2025;18535_51675_5cm_CC46;1853500;5167500;1854000;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18535_51675_5cm_CC46.tif
2026;18540_51675_5cm_CC46;1854000;5167500;1854500;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18540_51675_5cm_CC46.tif
2027;18545_51675_5cm_CC46;1854500;5167500;1855000;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18545_51675_5cm_CC46.tif
2028;18550_51675_5cm_CC46;1855000;5167500;1855500;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18550_51675_5cm_CC46.tif
2029;18555_51675_5cm_CC46;1855500;5167500;1856000;5168000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18555_51675_5cm_CC46.tif
2030;18370_51670_5cm_CC46;1837000;5167000;1837500;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18370_51670_5cm_CC46.tif
2031;18375_51670_5cm_CC46;1837500;5167000;1838000;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18375_51670_5cm_CC46.tif
2032;18380_51670_5cm_CC46;1838000;5167000;1838500;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18380_51670_5cm_CC46.tif
2033;18385_51670_5cm_CC46;1838500;5167000;1839000;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18385_51670_5cm_CC46.tif
2034;18390_51670_5cm_CC46;1839000;5167000;1839500;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18390_51670_5cm_CC46.tif
2035;18395_51670_5cm_CC46;1839500;5167000;1840000;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18395_51670_5cm_CC46.tif
2036;18400_51670_5cm_CC46;1840000;5167000;1840500;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18400_51670_5cm_CC46.tif
2037;18405_51670_5cm_CC46;1840500;5167000;1841000;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18405_51670_5cm_CC46.tif
2038;18410_51670_5cm_CC46;1841000;5167000;1841500;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18410_51670_5cm_CC46.tif
2039;18415_51670_5cm_CC46;1841500;5167000;1842000;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18415_51670_5cm_CC46.tif
2040;18420_51670_5cm_CC46;1842000;5167000;1842500;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18420_51670_5cm_CC46.tif
2041;18425_51670_5cm_CC46;1842500;5167000;1843000;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18425_51670_5cm_CC46.tif
2042;18430_51670_5cm_CC46;1843000;5167000;1843500;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18430_51670_5cm_CC46.tif
2043;18435_51670_5cm_CC46;1843500;5167000;1844000;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18435_51670_5cm_CC46.tif
2044;18440_51670_5cm_CC46;1844000;5167000;1844500;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18440_51670_5cm_CC46.tif
2045;18445_51670_5cm_CC46;1844500;5167000;1845000;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18445_51670_5cm_CC46.tif
2046;18450_51670_5cm_CC46;1845000;5167000;1845500;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18450_51670_5cm_CC46.tif
2047;18455_51670_5cm_CC46;1845500;5167000;1846000;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18455_51670_5cm_CC46.tif
2048;18460_51670_5cm_CC46;1846000;5167000;1846500;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18460_51670_5cm_CC46.tif
2049;18465_51670_5cm_CC46;1846500;5167000;1847000;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18465_51670_5cm_CC46.tif
2050;18470_51670_5cm_CC46;1847000;5167000;1847500;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18470_51670_5cm_CC46.tif
2051;18475_51670_5cm_CC46;1847500;5167000;1848000;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18475_51670_5cm_CC46.tif
2052;18480_51670_5cm_CC46;1848000;5167000;1848500;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18480_51670_5cm_CC46.tif
2053;18485_51670_5cm_CC46;1848500;5167000;1849000;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18485_51670_5cm_CC46.tif
2054;18490_51670_5cm_CC46;1849000;5167000;1849500;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18490_51670_5cm_CC46.tif
2055;18495_51670_5cm_CC46;1849500;5167000;1850000;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18495_51670_5cm_CC46.tif
2056;18500_51670_5cm_CC46;1850000;5167000;1850500;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18500_51670_5cm_CC46.tif
2057;18505_51670_5cm_CC46;1850500;5167000;1851000;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18505_51670_5cm_CC46.tif
2058;18510_51670_5cm_CC46;1851000;5167000;1851500;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18510_51670_5cm_CC46.tif
2059;18515_51670_5cm_CC46;1851500;5167000;1852000;5167500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18515_51670_5cm_CC46.tif
